prediction,confidence,truth,adv_status
0,0.7682839035987854,0,No Adversary
1,0.986234724521637,1,No Adversary
4,0.9910591840744019,4,No Adversary
6,0.9119159579277039,6,No Adversary
3,0.1858045607805252,3,Adversary
1,0.15271323919296265,1,Adversary
0,0.1439245641231537,0,Adversary
1,0.1322833150625229,1,Adversary
2,0.9948471188545227,2,No Adversary
2,0.22720110416412354,2,Adversary
4,0.9531863331794739,4,No Adversary
2,0.13231639564037323,1,Adversary
0,0.9688228368759155,0,No Adversary
1,0.14929905533790588,1,Adversary
8,0.13772769272327423,1,Adversary
3,0.21810726821422577,3,Adversary
3,0.15162178874015808,3,Adversary
4,0.9881715178489685,4,No Adversary
4,0.18021978437900543,4,Adversary
3,0.19051818549633026,3,Adversary
6,0.9543448686599731,6,No Adversary
3,0.9456429481506348,3,No Adversary
5,0.959077775478363,5,No Adversary
7,0.9877092838287354,7,No Adversary
0,0.9873164296150208,0,No Adversary
1,0.9893644452095032,1,No Adversary
7,0.9653684496879578,7,No Adversary
7,0.8345369696617126,7,No Adversary
7,0.9481422305107117,7,No Adversary
0,0.912905216217041,0,No Adversary
0,0.1763322949409485,0,Adversary
8,0.9429468512535095,8,No Adversary
1,0.12937679886817932,1,Adversary
0,0.9624879956245422,0,No Adversary
6,0.9500923156738281,6,No Adversary
6,0.13786360621452332,0,Adversary
7,0.17555488646030426,7,Adversary
8,0.8467271327972412,8,No Adversary
1,0.936000645160675,1,No Adversary
2,0.7449312806129456,2,No Adversary
5,0.9343807697296143,5,No Adversary
0,0.961671769618988,0,No Adversary
5,0.24387258291244507,5,Adversary
4,0.7314749956130981,4,No Adversary
8,0.9457095265388489,8,No Adversary
8,0.9887581467628479,8,No Adversary
7,0.30569154024124146,8,No Adversary
4,0.9669147729873657,4,No Adversary
7,0.5759493112564087,7,No Adversary
8,0.9651802778244019,8,No Adversary
7,0.2082190066576004,7,Adversary
8,0.1398838460445404,9,Adversary
5,0.9446741342544556,5,No Adversary
3,0.215828076004982,3,Adversary
6,0.8995254039764404,6,No Adversary
8,0.9030227065086365,8,No Adversary
9,0.16802209615707397,9,Adversary
4,0.20725597441196442,4,Adversary
0,0.9908705949783325,0,No Adversary
9,0.885974109172821,9,No Adversary
2,0.19357788562774658,2,Adversary
7,0.6223481893539429,7,No Adversary
7,0.990064799785614,7,No Adversary
7,0.9723033308982849,7,No Adversary
3,0.9841505289077759,3,No Adversary
6,0.9745104312896729,6,No Adversary
4,0.17355190217494965,4,Adversary
8,0.1224573627114296,8,Adversary
1,0.9981012940406799,1,No Adversary
9,0.8587405681610107,9,No Adversary
3,0.9737304449081421,3,No Adversary
5,0.9920178055763245,5,No Adversary
2,0.22482694685459137,2,Adversary
3,0.9729700684547424,3,No Adversary
3,0.8205906748771667,3,No Adversary
4,0.9540249705314636,4,No Adversary
3,0.9481838941574097,3,No Adversary
4,0.9934733510017395,4,No Adversary
8,0.15762506425380707,8,Adversary
1,0.9830923676490784,1,No Adversary
3,0.9476866126060486,3,No Adversary
2,0.9892526865005493,2,No Adversary
1,0.9807576537132263,1,No Adversary
4,0.15803517401218414,4,Adversary
0,0.13726402819156647,0,Adversary
5,0.5145180225372314,5,No Adversary
5,0.24616576731204987,5,Adversary
9,0.9344053864479065,9,No Adversary
6,0.17045660316944122,6,Adversary
4,0.9728707075119019,4,No Adversary
9,0.14833427965641022,9,Adversary
2,0.23448017239570618,2,Adversary
8,0.1672039031982422,8,Adversary
8,0.576050877571106,8,No Adversary
9,0.8363226056098938,9,No Adversary
3,0.9846943020820618,3,No Adversary
1,0.9856635928153992,1,No Adversary
2,0.163014754652977,3,Adversary
2,0.26482242345809937,2,Adversary
9,0.17883527278900146,9,Adversary
4,0.14273080229759216,4,Adversary
9,0.9203194975852966,9,No Adversary
7,0.9515275359153748,7,No Adversary
5,0.27972495555877686,5,Adversary
8,0.9844846129417419,8,No Adversary
0,0.9827399253845215,0,No Adversary
8,0.9643682241439819,8,No Adversary
5,0.953606367111206,5,No Adversary
8,0.15400430560112,8,Adversary
6,0.13929717242717743,6,Adversary
5,0.9001500606536865,5,No Adversary
3,0.45496684312820435,3,No Adversary
0,0.15663346648216248,0,Adversary
6,0.13274145126342773,0,Adversary
1,0.13927412033081055,1,Adversary
4,0.20464827120304108,4,Adversary
9,0.130229189991951,9,Adversary
3,0.17980140447616577,3,Adversary
9,0.9173052906990051,9,No Adversary
1,0.9851017594337463,1,No Adversary
5,0.9366114139556885,5,No Adversary
0,0.1436098963022232,0,Adversary
1,0.987062394618988,1,No Adversary
9,0.145342156291008,9,Adversary
3,0.14552627503871918,3,Adversary
1,0.8861570954322815,1,No Adversary
6,0.9073184132575989,6,No Adversary
9,0.9177560210227966,9,No Adversary
3,0.9017345905303955,3,No Adversary
7,0.9060202836990356,7,No Adversary
3,0.22741413116455078,3,Adversary
0,0.9380291104316711,0,No Adversary
2,0.9452900886535645,2,No Adversary
1,0.15412144362926483,1,Adversary
2,0.9376473426818848,2,No Adversary
7,0.9880659580230713,7,No Adversary
8,0.19105881452560425,8,Adversary
2,0.9797316193580627,2,No Adversary
6,0.9742715954780579,6,No Adversary
3,0.17378678917884827,3,Adversary
3,0.1990416944026947,3,Adversary
9,0.1713160276412964,9,Adversary
4,0.9738873839378357,4,No Adversary
8,0.1592434048652649,8,Adversary
2,0.7927528619766235,2,No Adversary
3,0.1729777306318283,3,Adversary
9,0.9483661651611328,9,No Adversary
4,0.9797643423080444,4,No Adversary
1,0.14102201163768768,1,Adversary
0,0.9404448866844177,0,No Adversary
6,0.18647447228431702,6,Adversary
8,0.9465621113777161,8,No Adversary
0,0.16323915123939514,0,Adversary
5,0.9677795171737671,5,No Adversary
4,0.13803225755691528,4,Adversary
2,0.1385338455438614,1,Adversary
9,0.9537058472633362,9,No Adversary
3,0.9825182557106018,3,No Adversary
8,0.19914060831069946,8,Adversary
8,0.20350465178489685,8,Adversary
0,0.14709335565567017,0,Adversary
6,0.1776774823665619,6,Adversary
5,0.1926601082086563,8,Adversary
1,0.9789845943450928,1,No Adversary
8,0.15592120587825775,8,Adversary
6,0.14715826511383057,6,Adversary
1,0.9935561418533325,1,No Adversary
8,0.1634504199028015,8,Adversary
7,0.9875401854515076,7,No Adversary
7,0.9859458804130554,7,No Adversary
3,0.15887649357318878,3,Adversary
7,0.21003001928329468,7,Adversary
7,0.9817583560943604,7,No Adversary
1,0.9867321252822876,1,No Adversary
4,0.15501493215560913,4,Adversary
1,0.15427498519420624,1,Adversary
4,0.16937193274497986,4,Adversary
7,0.13598372042179108,7,Adversary
1,0.13841018080711365,1,Adversary
7,0.906596302986145,7,No Adversary
1,0.1329079568386078,1,Adversary
6,0.1802550107240677,6,Adversary
9,0.1621580272912979,9,Adversary
1,0.15612082183361053,1,Adversary
3,0.186988964676857,3,Adversary
9,0.5023229718208313,4,No Adversary
4,0.9613082408905029,4,No Adversary
2,0.9809066653251648,2,No Adversary
3,0.9552576541900635,3,No Adversary
4,0.9927287101745605,4,No Adversary
0,0.13422583043575287,0,Adversary
9,0.14861813187599182,9,Adversary
3,0.19917093217372894,3,Adversary
8,0.17525161802768707,8,Adversary
2,0.9874873161315918,2,No Adversary
0,0.9859814643859863,0,No Adversary
8,0.9688510298728943,8,No Adversary
3,0.9634890556335449,3,No Adversary
5,0.7522768974304199,5,No Adversary
7,0.8115127682685852,7,No Adversary
5,0.22074146568775177,5,Adversary
0,0.1424737125635147,0,Adversary
8,0.13315273821353912,8,Adversary
3,0.955287754535675,3,No Adversary
1,0.9863291382789612,1,No Adversary
0,0.17468295991420746,0,Adversary
7,0.17912349104881287,7,Adversary
6,0.9586767554283142,6,No Adversary
9,0.5033561587333679,9,No Adversary
1,0.13835735619068146,1,Adversary
7,0.9508110284805298,7,No Adversary
8,0.8368461728096008,8,No Adversary
2,0.9683664441108704,2,No Adversary
1,0.14839422702789307,1,Adversary
8,0.9774384498596191,8,No Adversary
6,0.19636549055576324,6,Adversary
5,0.9520429372787476,5,No Adversary
2,0.15233464539051056,9,Adversary
1,0.15391308069229126,1,Adversary
6,0.15481095016002655,6,Adversary
8,0.9904782772064209,8,No Adversary
6,0.9686326384544373,6,No Adversary
6,0.16584157943725586,6,Adversary
7,0.9794436693191528,7,No Adversary
8,0.9832751750946045,8,No Adversary
1,0.14479751884937286,1,Adversary
2,0.20142999291419983,1,Adversary
9,0.8301852345466614,9,No Adversary
0,0.1644316166639328,0,Adversary
8,0.9018365740776062,8,No Adversary
2,0.14092803001403809,6,Adversary
5,0.9106974005699158,5,No Adversary
2,0.6178033947944641,3,No Adversary
8,0.1890445202589035,8,Adversary
1,0.1507902443408966,1,Adversary
9,0.943458616733551,9,No Adversary
9,0.5366310477256775,4,No Adversary
0,0.19534732401371002,0,Adversary
3,0.9303120970726013,3,No Adversary
3,0.1534532904624939,3,Adversary
9,0.8210628628730774,9,No Adversary
9,0.9247910380363464,9,No Adversary
7,0.9594956040382385,7,No Adversary
4,0.21756498515605927,4,Adversary
5,0.982441782951355,5,No Adversary
2,0.8493711948394775,2,No Adversary
2,0.9762595891952515,2,No Adversary
2,0.13548985123634338,0,Adversary
6,0.9591537714004517,6,No Adversary
1,0.8695807456970215,1,No Adversary
7,0.20615236461162567,7,Adversary
3,0.17226040363311768,3,Adversary
8,0.9656850695610046,8,No Adversary
6,0.9401018619537354,6,No Adversary
4,0.22827857732772827,4,Adversary
5,0.9742159843444824,5,No Adversary
9,0.8778529167175293,9,No Adversary
8,0.9863995909690857,8,No Adversary
5,0.255835622549057,5,Adversary
2,0.24230246245861053,2,Adversary
8,0.13077808916568756,9,Adversary
9,0.18141473829746246,9,Adversary
1,0.9936434030532837,1,No Adversary
9,0.9462994337081909,9,No Adversary
2,0.15435431897640228,7,Adversary
1,0.9827220439910889,1,No Adversary
2,0.21022577583789825,2,Adversary
1,0.9315656423568726,1,No Adversary
7,0.9684751629829407,7,No Adversary
2,0.277822881937027,2,Adversary
3,0.15023545920848846,8,Adversary
8,0.13153040409088135,8,Adversary
8,0.9756348133087158,8,No Adversary
3,0.19114363193511963,3,Adversary
2,0.24083061516284943,2,Adversary
0,0.9548465609550476,0,No Adversary
0,0.14047753810882568,0,Adversary
4,0.15906332433223724,4,Adversary
0,0.9831828474998474,0,No Adversary
9,0.17756837606430054,9,Adversary
8,0.14652320742607117,8,Adversary
6,0.1728953868150711,6,Adversary
4,0.9899650812149048,4,No Adversary
5,0.12650521099567413,9,Adversary
3,0.1503896266222,3,Adversary
9,0.9453959465026855,9,No Adversary
6,0.16005855798721313,6,Adversary
7,0.15975680947303772,7,Adversary
0,0.9803526997566223,0,No Adversary
9,0.9469764232635498,9,No Adversary
9,0.15142059326171875,9,Adversary
0,0.1806320995092392,0,Adversary
8,0.9247741103172302,8,No Adversary
0,0.9838688373565674,0,No Adversary
1,0.15294058620929718,1,Adversary
2,0.18898765742778778,2,Adversary
8,0.9353151917457581,8,No Adversary
8,0.8565815091133118,8,No Adversary
1,0.13997696340084076,1,Adversary
5,0.28654584288597107,5,Adversary
2,0.9599754214286804,2,No Adversary
3,0.11462239176034927,4,Adversary
1,0.14673469960689545,1,Adversary
2,0.13951218128204346,3,Adversary
3,0.22086390852928162,3,Adversary
3,0.1786823719739914,3,Adversary
1,0.9796202778816223,1,No Adversary
3,0.9635216593742371,3,No Adversary
2,0.27661430835723877,2,Adversary
1,0.13618873059749603,1,Adversary
2,0.27017834782600403,2,Adversary
3,0.9431555271148682,3,No Adversary
2,0.8810122013092041,2,No Adversary
9,0.9585792422294617,9,No Adversary
1,0.1613367199897766,1,Adversary
2,0.9583778977394104,2,No Adversary
0,0.1481872946023941,0,Adversary
6,0.9816063046455383,6,No Adversary
3,0.16604562103748322,3,Adversary
5,0.6388099789619446,6,No Adversary
3,0.21212244033813477,3,Adversary
7,0.9621434807777405,7,No Adversary
0,0.975829005241394,0,No Adversary
5,0.14701630175113678,8,Adversary
0,0.1342049539089203,0,Adversary
2,0.22457608580589294,2,Adversary
6,0.14228346943855286,6,Adversary
3,0.9737203121185303,3,No Adversary
5,0.13202103972434998,3,Adversary
2,0.1512443870306015,7,Adversary
2,0.7251582145690918,2,No Adversary
5,0.28837302327156067,5,Adversary
4,0.9778430461883545,4,No Adversary
8,0.1283399611711502,9,Adversary
3,0.6783232688903809,3,No Adversary
5,0.9448992013931274,5,No Adversary
7,0.7302477359771729,7,No Adversary
9,0.9708632826805115,9,No Adversary
9,0.14702686667442322,9,Adversary
4,0.1745818555355072,4,Adversary
7,0.18035371601581573,7,Adversary
1,0.13252921402454376,1,Adversary
2,0.21197766065597534,2,Adversary
3,0.1943672150373459,3,Adversary
1,0.1434432864189148,1,Adversary
1,0.9839158058166504,1,No Adversary
5,0.5067123770713806,5,No Adversary
2,0.9768601059913635,2,No Adversary
5,0.2788486182689667,5,Adversary
8,0.9693364500999451,8,No Adversary
1,0.15855832397937775,1,Adversary
3,0.17619964480400085,3,Adversary
6,0.17215962707996368,6,Adversary
2,0.28853869438171387,2,Adversary
0,0.9353158473968506,0,No Adversary
2,0.12132519483566284,9,Adversary
3,0.1415046602487564,3,Adversary
9,0.17924872040748596,9,Adversary
6,0.16246198117733002,6,Adversary
1,0.9470632076263428,1,No Adversary
7,0.19705887138843536,7,Adversary
6,0.1529758721590042,6,Adversary
1,0.13789236545562744,1,Adversary
6,0.1687750369310379,6,Adversary
2,0.18852460384368896,2,Adversary
4,0.9630069136619568,4,No Adversary
4,0.18870817124843597,4,Adversary
2,0.20858252048492432,2,Adversary
7,0.9834541082382202,7,No Adversary
2,0.181401327252388,2,Adversary
7,0.1683487445116043,7,Adversary
0,0.13749518990516663,0,Adversary
3,0.9685069918632507,3,No Adversary
9,0.9414421916007996,9,No Adversary
5,0.9125659465789795,5,No Adversary
3,0.16799339652061462,3,Adversary
3,0.945494532585144,3,No Adversary
6,0.14897754788398743,6,Adversary
6,0.8107753992080688,6,No Adversary
3,0.9722949266433716,3,No Adversary
6,0.9080519676208496,6,No Adversary
9,0.1607145518064499,9,Adversary
1,0.12798310816287994,1,Adversary
3,0.983745813369751,3,No Adversary
0,0.18447057902812958,0,Adversary
2,0.15643233060836792,7,Adversary
2,0.17942628264427185,7,Adversary
5,0.9770658612251282,5,No Adversary
9,0.9341721534729004,9,No Adversary
8,0.14488744735717773,1,Adversary
2,0.991951584815979,2,No Adversary
5,0.1856820434331894,5,Adversary
5,0.9800062775611877,5,No Adversary
5,0.18397971987724304,5,Adversary
3,0.9721395373344421,3,No Adversary
0,0.9828449487686157,0,No Adversary
5,0.2320917546749115,5,Adversary
8,0.8648870587348938,8,No Adversary
3,0.17444664239883423,3,Adversary
6,0.19294936954975128,6,Adversary
8,0.7698789238929749,8,No Adversary
7,0.12030462920665741,7,Adversary
0,0.9814420342445374,0,No Adversary
5,0.13866296410560608,9,Adversary
8,0.1547151505947113,8,Adversary
9,0.18098022043704987,9,Adversary
9,0.9345683455467224,9,No Adversary
6,0.9870076775550842,6,No Adversary
9,0.9419259428977966,9,No Adversary
0,0.16764597594738007,0,Adversary
8,0.148481085896492,6,Adversary
8,0.8117522597312927,8,No Adversary
8,0.15912030637264252,8,Adversary
2,0.2360457479953766,2,Adversary
0,0.9942616820335388,0,No Adversary
5,0.24145855009555817,5,Adversary
1,0.14262031018733978,1,Adversary
9,0.12580525875091553,9,Adversary
9,0.9558200240135193,9,No Adversary
9,0.14004360139369965,9,Adversary
9,0.8508365154266357,9,No Adversary
6,0.16551393270492554,6,Adversary
9,0.8597308397293091,9,No Adversary
2,0.11990146338939667,7,Adversary
9,0.9659737348556519,9,No Adversary
6,0.17850133776664734,6,Adversary
6,0.9932752847671509,6,No Adversary
2,0.22605401277542114,2,Adversary
5,0.2152203619480133,5,Adversary
9,0.9667823910713196,9,No Adversary
0,0.1863732486963272,0,Adversary
8,0.20656687021255493,8,Adversary
8,0.8528987169265747,8,No Adversary
8,0.9811768531799316,8,No Adversary
4,0.9886192083358765,4,No Adversary
0,0.13042695820331573,0,Adversary
7,0.21015571057796478,7,Adversary
9,0.7617818713188171,9,No Adversary
5,0.14783556759357452,9,Adversary
2,0.9644887447357178,2,No Adversary
2,0.9425162672996521,2,No Adversary
5,0.9855381846427917,5,No Adversary
6,0.9005936980247498,6,No Adversary
0,0.1655159741640091,0,Adversary
0,0.9887346625328064,0,No Adversary
9,0.16471853852272034,9,Adversary
0,0.9842087030410767,0,No Adversary
0,0.9886289238929749,0,No Adversary
5,0.9806936383247375,5,No Adversary
1,0.9911615252494812,1,No Adversary
0,0.16478359699249268,0,Adversary
2,0.18106459081172943,7,Adversary
6,0.9863659143447876,6,No Adversary
9,0.1285388171672821,9,Adversary
6,0.9619134664535522,6,No Adversary
0,0.14584706723690033,0,Adversary
9,0.15266595780849457,9,Adversary
8,0.16460856795310974,8,Adversary
6,0.9656323790550232,6,No Adversary
6,0.1777745634317398,6,Adversary
3,0.22071261703968048,3,Adversary
0,0.9897090792655945,0,No Adversary
8,0.11987996846437454,9,Adversary
9,0.8522711396217346,9,No Adversary
0,0.9637846946716309,0,No Adversary
6,0.137167289853096,1,Adversary
0,0.17298761010169983,0,Adversary
2,0.2774914503097534,2,Adversary
8,0.9660742878913879,8,No Adversary
0,0.16534055769443512,0,Adversary
0,0.9415280818939209,0,No Adversary
5,0.19794109463691711,5,Adversary
2,0.2483958601951599,2,Adversary
8,0.15955603122711182,8,Adversary
1,0.14688055217266083,1,Adversary
1,0.9882126450538635,1,No Adversary
6,0.15883266925811768,6,Adversary
2,0.8528251051902771,2,No Adversary
0,0.16293089091777802,0,Adversary
8,0.9225828051567078,8,No Adversary
2,0.9894221425056458,2,No Adversary
1,0.9849631786346436,1,No Adversary
5,0.22875624895095825,5,Adversary
5,0.16759832203388214,5,Adversary
9,0.9330815672874451,9,No Adversary
2,0.20027603209018707,2,Adversary
0,0.3808470666408539,0,No Adversary
1,0.9587724208831787,1,No Adversary
8,0.7628967761993408,8,No Adversary
8,0.18153300881385803,8,Adversary
6,0.2007172405719757,6,Adversary
0,0.9789044857025146,0,No Adversary
2,0.996531069278717,2,No Adversary
1,0.9777630567550659,1,No Adversary
3,0.9797562956809998,3,No Adversary
1,0.15167711675167084,1,Adversary
2,0.1799853891134262,7,Adversary
3,0.21060459315776825,3,Adversary
7,0.18909421563148499,7,Adversary
8,0.5386481285095215,8,No Adversary
7,0.2005409300327301,7,Adversary
3,0.17556551098823547,3,Adversary
0,0.13962064683437347,0,Adversary
5,0.14192286133766174,5,Adversary
1,0.9812316298484802,1,No Adversary
4,0.9030007123947144,4,No Adversary
5,0.1745208352804184,5,Adversary
2,0.9201425909996033,2,No Adversary
6,0.7646670341491699,6,No Adversary
4,0.9596645832061768,4,No Adversary
6,0.15911713242530823,6,Adversary
2,0.1809733361005783,7,Adversary
5,0.9234272241592407,5,No Adversary
3,0.9176974296569824,3,No Adversary
9,0.12586002051830292,9,Adversary
8,0.1298084855079651,1,Adversary
8,0.17745789885520935,8,Adversary
3,0.9792411923408508,3,No Adversary
4,0.9858629107475281,4,No Adversary
2,0.9729311466217041,2,No Adversary
2,0.9839746356010437,2,No Adversary
7,0.18339987099170685,7,Adversary
3,0.16286371648311615,3,Adversary
0,0.13539551198482513,0,Adversary
2,0.8529894948005676,2,No Adversary
7,0.16779646277427673,7,Adversary
3,0.9410668015480042,3,No Adversary
3,0.9465659260749817,3,No Adversary
0,0.18784262239933014,0,Adversary
3,0.17605483531951904,3,Adversary
6,0.9877511858940125,6,No Adversary
0,0.9844604730606079,0,No Adversary
1,0.9867725372314453,1,No Adversary
1,0.8928372859954834,1,No Adversary
4,0.9977094531059265,4,No Adversary
6,0.17764198780059814,6,Adversary
0,0.1683386266231537,0,Adversary
0,0.870948851108551,0,No Adversary
6,0.14372475445270538,6,Adversary
6,0.15726187825202942,6,Adversary
6,0.15065157413482666,6,Adversary
2,0.9440832734107971,2,No Adversary
5,0.17939361929893494,5,Adversary
1,0.8864269852638245,1,No Adversary
9,0.7042179107666016,9,No Adversary
2,0.976951539516449,2,No Adversary
6,0.16750919818878174,6,Adversary
5,0.23445440828800201,5,Adversary
5,0.5661699175834656,5,No Adversary
0,0.9814960360527039,0,No Adversary
0,0.19840656220912933,0,Adversary
7,0.18205198645591736,7,Adversary
9,0.15639491379261017,9,Adversary
0,0.5765295624732971,0,No Adversary
2,0.9862807393074036,2,No Adversary
2,0.16177093982696533,7,Adversary
7,0.20015162229537964,7,Adversary
8,0.11693635582923889,9,Adversary
5,0.9799922704696655,5,No Adversary
7,0.42193958163261414,7,No Adversary
9,0.1261111944913864,7,Adversary
0,0.945375919342041,0,No Adversary
9,0.16524618864059448,9,Adversary
0,0.1749412715435028,0,Adversary
3,0.18610438704490662,3,Adversary
6,0.18886598944664001,6,Adversary
3,0.163604274392128,3,Adversary
5,0.19721244275569916,5,Adversary
0,0.969546914100647,0,No Adversary
5,0.13541178405284882,9,Adversary
0,0.977128803730011,0,No Adversary
9,0.724417507648468,9,No Adversary
7,0.9056898355484009,7,No Adversary
0,0.9965227246284485,0,No Adversary
9,0.9018334150314331,9,No Adversary
7,0.973300576210022,7,No Adversary
8,0.8423457145690918,8,No Adversary
0,0.9771173596382141,0,No Adversary
0,0.14704236388206482,0,Adversary
3,0.9749372005462646,3,No Adversary
7,0.9428093433380127,7,No Adversary
9,0.14583270251750946,9,Adversary
4,0.18907861411571503,4,Adversary
3,0.9414671063423157,3,No Adversary
4,0.9853735566139221,4,No Adversary
3,0.9751628041267395,3,No Adversary
1,0.9765499830245972,1,No Adversary
1,0.16085952520370483,1,Adversary
3,0.18816834688186646,3,Adversary
7,0.1767067313194275,7,Adversary
1,0.8659008145332336,1,No Adversary
3,0.2246735543012619,3,Adversary
0,0.6960279941558838,7,No Adversary
1,0.1434941440820694,1,Adversary
4,0.9902796745300293,4,No Adversary
0,0.1221025213599205,0,Adversary
5,0.19567272067070007,5,Adversary
5,0.27185267210006714,5,Adversary
2,0.11336596310138702,4,Adversary
6,0.21521617472171783,6,Adversary
2,0.975812554359436,2,No Adversary
8,0.9751957058906555,8,No Adversary
1,0.14610233902931213,1,Adversary
0,0.983523964881897,0,No Adversary
4,0.11478475481271744,4,Adversary
1,0.981677234172821,1,No Adversary
0,0.15804752707481384,0,Adversary
4,0.18175458908081055,4,Adversary
7,0.18036064505577087,7,Adversary
4,0.9208581447601318,4,No Adversary
5,0.933043897151947,5,No Adversary
2,0.9151461720466614,2,No Adversary
7,0.9786679744720459,7,No Adversary
6,0.1864822804927826,6,Adversary
0,0.16535000503063202,0,Adversary
2,0.9539991617202759,2,No Adversary
9,0.12556518614292145,9,Adversary
0,0.1604348123073578,0,Adversary
8,0.8305448293685913,8,No Adversary
5,0.9331685900688171,5,No Adversary
8,0.9731060266494751,8,No Adversary
1,0.9848265647888184,1,No Adversary
1,0.1503990888595581,1,Adversary
8,0.17901653051376343,8,Adversary
8,0.20191730558872223,8,Adversary
2,0.19311168789863586,2,Adversary
8,0.17432160675525665,8,Adversary
5,0.21064117550849915,5,Adversary
0,0.48512324690818787,0,No Adversary
4,0.1511414796113968,4,Adversary
4,0.18309345841407776,4,Adversary
9,0.1746702343225479,9,Adversary
4,0.804237961769104,4,No Adversary
8,0.9676963090896606,8,No Adversary
6,0.17673881351947784,6,Adversary
6,0.9919379949569702,6,No Adversary
9,0.9587756395339966,9,No Adversary
6,0.9772467613220215,6,No Adversary
6,0.9637552499771118,6,No Adversary
9,0.16234570741653442,9,Adversary
8,0.15974876284599304,8,Adversary
9,0.6529285311698914,9,No Adversary
0,0.9653306007385254,0,No Adversary
5,0.2233242392539978,5,Adversary
0,0.18260517716407776,0,Adversary
8,0.6932422518730164,8,No Adversary
2,0.154677614569664,7,Adversary
5,0.1460016369819641,9,Adversary
4,0.1430845707654953,4,Adversary
4,0.8804961442947388,4,No Adversary
1,0.1396450400352478,1,Adversary
0,0.9736966490745544,0,No Adversary
5,0.2634941041469574,5,Adversary
7,0.14778676629066467,7,Adversary
9,0.7836911082267761,9,No Adversary
4,0.9602570533752441,4,No Adversary
0,0.18229974806308746,0,Adversary
7,0.964556872844696,7,No Adversary
0,0.9229311347007751,0,No Adversary
9,0.9522701501846313,9,No Adversary
8,0.9461430907249451,8,No Adversary
4,0.9941961765289307,4,No Adversary
5,0.1680782437324524,9,Adversary
8,0.9878520369529724,8,No Adversary
2,0.1502615213394165,1,Adversary
3,0.1613924205303192,3,Adversary
5,0.9814214110374451,5,No Adversary
4,0.9824159145355225,4,No Adversary
4,0.6778630614280701,4,No Adversary
2,0.22582700848579407,2,Adversary
4,0.7692521810531616,4,No Adversary
3,0.9518816471099854,3,No Adversary
3,0.23650959134101868,3,Adversary
6,0.9566457271575928,6,No Adversary
0,0.16452978551387787,0,Adversary
9,0.895432710647583,9,No Adversary
5,0.9861897826194763,5,No Adversary
1,0.15564318001270294,1,Adversary
6,0.9856439232826233,6,No Adversary
8,0.1337139755487442,9,Adversary
8,0.9532217383384705,8,No Adversary
6,0.16285888850688934,6,Adversary
3,0.2263098955154419,3,Adversary
7,0.19125786423683167,7,Adversary
2,0.26844489574432373,2,Adversary
7,0.20559050142765045,7,Adversary
8,0.1699514538049698,8,Adversary
2,0.15088242292404175,7,Adversary
6,0.16434435546398163,6,Adversary
0,0.9797866940498352,0,No Adversary
6,0.9724498987197876,6,No Adversary
4,0.9840485453605652,4,No Adversary
3,0.2274443656206131,3,Adversary
3,0.14007046818733215,9,Adversary
2,0.9761373996734619,2,No Adversary
9,0.9622541666030884,9,No Adversary
7,0.9781110882759094,7,No Adversary
8,0.9671039581298828,8,No Adversary
4,0.1525542140007019,4,Adversary
3,0.1612710803747177,3,Adversary
4,0.18639062345027924,4,Adversary
2,0.9381577968597412,2,No Adversary
3,0.14225293695926666,3,Adversary
3,0.9565122723579407,3,No Adversary
6,0.16234102845191956,6,Adversary
1,0.14403468370437622,1,Adversary
2,0.160288006067276,2,Adversary
2,0.6892745494842529,2,No Adversary
5,0.9628463983535767,5,No Adversary
6,0.14547187089920044,6,Adversary
8,0.1814744621515274,8,Adversary
5,0.2732638120651245,5,Adversary
9,0.5183345675468445,9,No Adversary
5,0.9926126599311829,5,No Adversary
0,0.9664849638938904,0,No Adversary
0,0.14917275309562683,0,Adversary
5,0.974839448928833,5,No Adversary
3,0.21371996402740479,3,Adversary
0,0.9487934708595276,0,No Adversary
8,0.19410333037376404,8,Adversary
3,0.9679693579673767,3,No Adversary
1,0.14578355848789215,1,Adversary
1,0.9878000020980835,1,No Adversary
7,0.12564051151275635,7,Adversary
9,0.9743173718452454,9,No Adversary
1,0.15022173523902893,1,Adversary
4,0.16291238367557526,4,Adversary
6,0.5617732405662537,6,No Adversary
5,0.2931269407272339,5,Adversary
1,0.9324420690536499,1,No Adversary
8,0.8391363024711609,8,No Adversary
9,0.8846686482429504,9,No Adversary
2,0.13112333416938782,7,Adversary
0,0.14698976278305054,0,Adversary
5,0.28959155082702637,5,Adversary
0,0.6190205216407776,0,No Adversary
2,0.2598159611225128,2,Adversary
0,0.9758834838867188,0,No Adversary
3,0.967063844203949,3,No Adversary
8,0.9856672883033752,8,No Adversary
4,0.9888088703155518,4,No Adversary
8,0.1428893357515335,9,Adversary
9,0.9688878655433655,9,No Adversary
2,0.8433895707130432,2,No Adversary
8,0.9691260457038879,8,No Adversary
9,0.9516795873641968,9,No Adversary
1,0.14807246625423431,1,Adversary
2,0.7100968360900879,2,No Adversary
1,0.1400945633649826,1,Adversary
8,0.15837271511554718,8,Adversary
9,0.9396542310714722,9,No Adversary
2,0.14563404023647308,6,Adversary
3,0.9603162407875061,3,No Adversary
1,0.8110730648040771,1,No Adversary
7,0.9899988770484924,7,No Adversary
2,0.22791460156440735,2,Adversary
8,0.18188713490962982,8,Adversary
1,0.14073167741298676,1,Adversary
